"date","year","title","artist","main_artist","peak_pos","last_pos","weeks","rank","change","broad_genre","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","duration_ms","loudness","valence","month","week_number","seasons","number_one"
2009-10-03,2009,"Poker Face","lady gaga","lady gaga",1,49,40,43,"6","pop",0.739,0.0805,118.995,0.0771,0.108,0,0.847,237200,-7.111,0.791,"Oct",40,"Fall",TRUE
2009-10-03,2009,"Every Girl","young money","young money",10,64,20,79,"-15","rap",0.73,0.397,76.067,0.245,0.00316,0,0.632,315320,-5.895,0.762,"Oct",40,"Fall",FALSE
2009-10-03,2009,"Come Back To Me","david cook","david cook",63,97,19,97,"0","rock",0.895,0.127,108.087,0.0299,0.0101,1.02e-06,0.476,248000,-4.857,0.632,"Oct",40,"Fall",FALSE
2009-10-03,2009,"Last Chance","ginuwine","ginuwine",63,87,16,98,"-11","r&b",0.711,0.13,128.018,0.162,0.0413,0,0.637,269760,-5.926,0.475,"Oct",40,"Fall",FALSE
2009-10-03,2009,"Make Her Say","kid cudi","kid cudi",43,68,15,93,"-25","rap",0.717,0.108,99.044,0.079,0.26,1.79e-05,0.93,216413,-5.135,0.425,"Oct",40,"Fall",FALSE
2009-10-03,2009,"Closer To Love","mat kearney","mat kearney",91,0,7,100,"Re-Entry","rock",0.601,0.121,104.984,0.0337,0.508,9.33e-06,0.641,217560,-8.51,0.553,"Oct",40,"Fall",FALSE
2009-10-03,2009,"I Look To You","whitney houston","whitney houston",70,88,6,83,"5","r&b",0.256,0.3,83.093,0.0275,0.787,0,0.535,219707,-11.555,0.36,"Oct",40,"Fall",FALSE
2009-09-26,2009,"The Climb","miley cyrus","miley cyrus",4,42,28,45,"-3","pop",0.625,0.0989,160.542,0.0343,0.0882,0,0.326,236067,-6.417,0.368,"Sep",39,"Fall",FALSE
2009-09-26,2009,"LoveGame","lady gaga","lady gaga",5,32,22,42,"-10","pop",0.641,0.31,105.059,0.0634,0.00631,3.15e-06,0.892,216347,-5.658,0.835,"Sep",39,"Fall",FALSE
2009-09-26,2009,"People Are Crazy","billy currington","billy currington",27,55,20,63,"-8","country",0.682,0.134,141.96,0.0253,0.263,0.000455,0.654,231507,-5.017,0.391,"Sep",39,"Fall",FALSE
2009-09-26,2009,"Wetter (Calling You Daddy)","twista","twista",45,81,16,98,"-17","r&b",0.708,0.163,123.292,0.118,0.184,0,0.799,245827,-8.847,0.648,"Sep",39,"Fall",FALSE
2009-09-26,2009,"Barefoot And Crazy","jack ingram","jack ingram",64,67,12,82,"-15","country",0.912,0.375,116.926,0.0504,0.000643,0.00037,0.573,210493,-5.739,0.563,"Sep",39,"Fall",FALSE
2009-09-26,2009,"She Is Love","parachute","parachute",66,79,7,89,"-10","rock",0.175,0.109,136.365,0.156,0.683,0,0.622,146067,-9.866,0.376,"Sep",39,"Fall",FALSE
2009-09-26,2009,"It's A Business Doing Pleasure With You","tim mcgraw","tim mcgraw",59,80,7,100,"-20","country",0.883,0.195,112.974,0.03,0.0693,0,0.694,188280,-4.999,0.699,"Sep",39,"Fall",FALSE
2009-09-26,2009,"Send It On","disney's friends for change","disney's friends for change",20,63,5,83,"-20","pop",0.319,0.102,137.958,0.0303,0.00241,0.906,0.623,208849,-14.138,0.249,"Sep",39,"Fall",FALSE
2009-09-26,2009,"Shake My","three 6 mafia","three 6 mafia",75,75,3,95,"-20","rap",0.628,0.0868,122.016,0.0508,0.0432,0,0.84,199133,-6.133,0.496,"Sep",39,"Fall",FALSE
2009-09-26,2009,"Joey","sugarland","sugarland",89,89,3,99,"-10","country",0.716,0.119,121.981,0.0418,0.00125,0.00128,0.523,242120,-4.608,0.261,"Sep",39,"Fall",FALSE
2009-09-26,2009,"Take A Bow","glee cast","glee cast",46,0,1,46,"Hot Shot Debut","pop",0.528,0.115,81.978,0.0573,0.41,0,0.621,216667,-7.887,0.552,"Sep",39,"Fall",FALSE
2009-09-19,2009,"Second Chance","shinedown","shinedown",7,42,41,48,"-6","rap",0.796,0.106,100.011,0.0333,0.00107,0,0.46,222067,-4.501,0.182,"Sep",38,"Fall",FALSE
2009-09-19,2009,"I Need A Girl","trey songz","trey songz",59,86,16,96,"-10","r&b",0.785,0.19,84.038,0.0578,0.245,0,0.602,214480,-6.129,0.565,"Sep",38,"Fall",FALSE
2009-09-19,2009,"Wild At Heart","gloriana","gloriana",53,72,15,93,"-21","country",0.859,0.0928,97.998,0.0389,0.0183,0,0.583,223573,-4.009,0.772,"Sep",38,"Fall",FALSE
2009-09-19,2009,"Sexy Bitch","david guetta","david guetta",56,79,5,71,"8","edm",0.627,0.131,130.011,0.0486,0.076,0.000616,0.813,195853,-5.018,0.801,"Sep",38,"Fall",FALSE
2009-09-19,2009,"Wasted","gucci mane","gucci mane",95,0,1,95,"New","rap",0.727,0.0831,155.093,0.155,0.0827,0,0.702,249840,-3.443,0.549,"Sep",38,"Fall",FALSE
2009-09-19,2009,"Million Dollar Bill","whitney houston","whitney houston",100,0,1,100,"New","r&b",0.747,0.0845,119.899,0.111,0.054,0,0.714,204267,-4.134,0.765,"Sep",38,"Fall",FALSE
2009-09-12,2009,"Not Meant To Be","theory of a deadman","theory of a deadman",55,73,21,68,"5","rap",0.832,0.158,142.913,0.0346,0.00377,0,0.421,214333,-3.163,0.311,"Sep",37,"Fall",FALSE
2009-09-12,2009,"Out Last Night","kenny chesney","kenny chesney",16,83,20,92,"-9","country",0.822,0.144,141.054,0.041,0.42,0.000435,0.64,199773,-4.954,0.395,"Sep",37,"Fall",FALSE
2009-09-12,2009,"So Fine","sean paul","sean paul",50,54,9,70,"-16","rap",0.843,0.0552,136.974,0.246,0.0299,0,0.875,211480,-3.292,0.586,"Sep",37,"Fall",FALSE
2009-09-12,2009,"Successful","drake","drake",54,63,7,54,"9","rap",0.419,0.103,159.299,0.392,0.501,0,0.704,351720,-7.984,0.222,"Sep",37,"Fall",FALSE
2009-09-12,2009,"Magic","selena gomez","selena gomez",61,84,4,91,"-7","pop",0.919,0.334,104.063,0.0413,0.00577,0,0.614,169250,-3.011,0.514,"Sep",37,"Fall",FALSE
2009-09-12,2009,"Radar","britney spears","britney spears",88,88,3,97,"-9","r&b",0.722,0.337,127.959,0.167,0.293,0,0.642,229213,-4.845,0.513,"Sep",37,"Fall",FALSE
2009-09-12,2009,"Overcome","creed","creed",73,0,1,73,"New","rock",0.93,0.0896,194.859,0.0747,0.00105,0,0.325,226920,-3.149,0.399,"Sep",37,"Fall",FALSE
2009-09-12,2009,"Chillin","wale","wale",99,0,1,99,"New","r&b",0.912,0.331,98.936,0.245,0.0175,0,0.759,204533,-2.941,0.354,"Sep",37,"Fall",FALSE
2009-09-12,2009,"Awake And Alive","skillet","skillet",100,0,1,100,"New","rap",0.939,0.491,159.932,0.0593,0.0425,0,0.434,209493,-2.983,0.569,"Sep",37,"Fall",FALSE
2009-09-05,2009,"Don't Trust Me","3oh!3","3oh!3",7,31,37,48,"-17","edm",0.713,0.189,130.012,0.254,0.0163,0,0.791,192573,-3.742,0.514,"Sep",36,"Fall",FALSE
2009-09-05,2009,"Halo","beyonce","beyonce",5,37,31,44,"-7","r&b",0.72,0.0563,79.983,0.0628,0.272,0,0.508,261640,-5.908,0.472,"Sep",36,"Fall",FALSE
2009-09-05,2009,"Birthday Sex","jeremih","jeremih",4,28,20,39,"-11","r&b",0.545,0.162,60.048,0.0443,0.261,0,0.675,226507,-5.614,0.445,"Sep",36,"Fall",FALSE
2009-09-05,2009,"Best Days Of Your Life","kellie pickler","kellie pickler",46,77,20,81,"-4","country",0.862,0.0728,127.946,0.0567,0.0231,0,0.65,226800,-5.148,0.541,"Sep",36,"Fall",FALSE
2009-09-05,2009,"Wanted","jessie james","jessie james",40,40,12,66,"-26","country",0.768,0.624,110.015,0.0365,0.00444,1.87e-05,0.665,184547,-2.688,0.888,"Sep",36,"Fall",FALSE
2009-09-05,2009,"Here We Go Again","demi lovato","demi lovato",15,87,9,89,"-2","pop",0.922,0.214,142.038,0.0365,0.00423,0,0.587,226253,-5.22,0.667,"Sep",36,"Fall",FALSE
2009-09-05,2009,"Hush Hush","the pussycat dolls","the pussycat dolls",73,84,9,93,"-9","r&b",0.79,0.314,129.334,0.0663,0.105,0,0.609,252093,-3.787,0.664,"Sep",36,"Fall",FALSE
2009-09-05,2009,"Sound Of Madness","shinedown","shinedown",85,95,9,94,"1","rap",0.939,0.337,185.971,0.0423,4.93e-05,0.0065,0.328,233987,-1.654,0.329,"Sep",36,"Fall",FALSE
2009-09-05,2009,"When Love Takes Over","david guetta","david guetta",76,0,9,100,"Re-Entry","edm",0.862,0.169,129.965,0.0253,0.0157,0.000427,0.674,191000,-4.614,0.5,"Sep",36,"Fall",FALSE
2009-09-05,2009,"Jump","flo rida","flo rida",54,69,6,85,"-16","edm",0.813,0.26,130.028,0.065,0.00439,3.5e-06,0.731,208920,-7.366,0.497,"Sep",36,"Fall",FALSE
2009-09-05,2009,"Starstrukk","3oh!3","3oh!3",95,0,1,95,"New","edm",0.805,0.231,139.894,0.0608,0.00175,0,0.607,202667,-5.579,0.232,"Sep",36,"Fall",FALSE
2009-08-29,2009,"Love Story","taylor swift","taylor swift",4,46,49,49,"-3","pop",0.721,0.0925,119.007,0.0302,0.151,0,0.615,235267,-3.913,0.324,"Aug",35,"Summer",FALSE
2009-08-29,2009,"You Found Me","the fray","the fray",7,41,39,46,"-5","rock",0.803,0.136,151.994,0.0413,0.0187,0,0.338,241853,-5.412,0.4,"Aug",35,"Summer",FALSE
2009-08-29,2009,"If Today Was Your Last Day","nickelback","nickelback",19,32,22,45,"-13","pop",0.911,0.092,89.956,0.0355,8.67e-05,0,0.485,249067,-5.749,0.568,"Aug",35,"Summer",FALSE
2009-08-29,2009,"Sideways","dierks bentley","dierks bentley",35,73,20,81,"-8","country",0.915,0.386,108.046,0.0364,0.141,0,0.624,184160,-2.627,0.815,"Aug",35,"Summer",FALSE
2009-08-29,2009,"I Do Not Hook Up","kelly clarkson","kelly clarkson",20,82,18,94,"-12","r&b",0.938,0.318,144.077,0.13,0.00098,0,0.502,200347,-3.114,0.35,"Aug",35,"Summer",FALSE
2009-08-29,2009,"Show Me What I'm Looking For","carolina liar","carolina liar",67,85,18,99,"-14","rock",0.864,0.0984,105.121,0.0378,0.0133,1.31e-06,0.449,240467,-1.159,0.355,"Aug",35,"Summer",FALSE
2009-08-29,2009,"Successful","drake","drake",62,65,5,62,"3","rap",0.419,0.103,159.299,0.392,0.501,0,0.704,351720,-7.984,0.222,"Aug",35,"Summer",FALSE
2009-08-29,2009,"Say Hey (I Love You)","michael franti","michael franti",51,57,4,51,"6","rock",0.981,0.178,93.003,0.0899,0.0368,1.17e-06,0.743,235760,-4.347,0.95,"Aug",35,"Summer",FALSE
2009-08-29,2009,"Daylight","matt","matt",95,0,2,97,"Re-Entry","rap",0.802,0.167,101.31,0.0394,0.0976,0.000356,0.363,171333,-4.881,0.65,"Aug",35,"Summer",FALSE
2009-08-22,2009,"That's Not My Name","the ting tings","the ting tings",39,41,26,48,"-7","rock",0.892,0.362,145.03,0.0874,0.0437,0.0468,0.755,310067,-3.427,0.956,"Aug",34,"Summer",FALSE
2009-08-22,2009,"I Run To You","lady antebellum","lady antebellum",27,40,21,49,"-9","country",0.786,0.124,113.963,0.034,0.163,5.99e-05,0.656,256013,-4.451,0.378,"Aug",34,"Summer",FALSE
2009-08-22,2009,"Goodbye","kristinia debarge","kristinia debarge",15,59,16,79,"-20","pop",0.82,0.218,119.982,0.0479,0.00511,1.07e-05,0.778,208133,-3.138,0.653,"Aug",34,"Summer",FALSE
2009-08-22,2009,"D.O.A. (Death Of Auto-Tune)","jay-z","jay-z",24,86,7,97,"-11","rap",0.936,0.0862,171.954,0.353,0.0504,0,0.371,255280,-2.308,0.533,"Aug",34,"Summer",FALSE
2009-08-22,2009,"Falling For You","colbie caillat","colbie caillat",12,43,6,44,"-1","rock",0.833,0.119,117.012,0.0269,0.0524,0.0085,0.708,216242,-4.398,0.853,"Aug",34,"Summer",FALSE
2009-08-22,2009,"He Could Be The One","hannah montana","hannah montana",10,71,5,96,"-25","pop",0.883,0.418,125.952,0.0317,0.00178,0,0.601,180800,-3.914,0.612,"Aug",34,"Summer",FALSE
2009-08-22,2009,"Remember Me","t.i.","ti",29,29,2,94,"-65","r&b",0.923,0.0375,87.024,0.0527,0.0531,3e-06,0.548,245156,-2.654,0.425,"Aug",34,"Summer",FALSE
2009-08-22,2009,"Celebration","madonna","madonna",71,0,1,71,"New","rock",0.703,0.293,128.835,0.0366,0.056,1.03e-06,0.728,234987,-5.319,0.855,"Aug",34,"Summer",FALSE
2009-08-22,2009,"Digital Girl","jamie foxx","jamie foxx",92,0,1,92,"New","r&b",0.555,0.0839,213.885,0.343,0.00774,0,0.547,287360,-7.815,0.701,"Aug",34,"Summer",FALSE
2009-08-15,2009,"Then","brad paisley","brad paisley",28,54,20,61,"-7","country",0.643,0.209,144.717,0.0299,0.512,2.42e-05,0.493,321640,-5.19,0.3,"Aug",33,"Summer",FALSE
2009-08-15,2009,"Always Strapped","birdman","birdman",54,72,17,83,"-11","rap",0.62,0.0946,82.376,0.286,0.0877,3.76e-05,0.603,208293,-6.454,0.411,"Aug",33,"Summer",FALSE
2009-08-15,2009,"Wetter (Calling You Daddy)","twista","twista",44,44,10,44,"0","r&b",0.708,0.163,123.292,0.118,0.184,0,0.799,245827,-8.847,0.648,"Aug",33,"Summer",FALSE
2009-08-15,2009,"Sooner Or Later","michelle branch","michelle branch",93,0,1,93,"New","rock",0.759,0.12,116.201,0.0288,0.13,0,0.685,187107,-3.114,0.757,"Aug",33,"Summer",FALSE
2009-08-15,2009,"I Just Call You Mine","martina mcbride","martina mcbride",97,0,1,97,"New","country",0.637,0.13,148.134,0.0328,0.0409,0,0.419,260387,-5.552,0.212,"Aug",33,"Summer",FALSE
2009-08-08,2009,"Right Round","flo rida","flo rida",1,42,26,43,"-1","rap",0.672,0.232,124.986,0.0551,0.009,0,0.72,204640,-6.852,0.705,"Aug",32,"Summer",TRUE
2009-08-08,2009,"Whatever It Is","zac brown band","zac brown band",26,39,20,45,"-6","country",0.576,0.212,83.971,0.0284,0.443,1.7e-05,0.686,208213,-6.632,0.72,"Aug",32,"Summer",FALSE
2009-08-08,2009,"Kiss A Girl","keith urban","keith urban",16,77,20,71,"6","country",0.786,0.201,120.992,0.0338,0.0103,2.19e-06,0.653,226733,-5.418,0.477,"Aug",32,"Summer",FALSE
2009-08-08,2009,"Know Your Enemy","green day","green day",28,84,15,88,"-4","rock",0.958,0.0643,129.984,0.0412,0.0016,4.96e-05,0.56,190987,-3.245,0.961,"Aug",32,"Summer",FALSE
2009-08-08,2009,"Strange","reba","reba",76,82,9,84,"-2","country",0.766,0.169,174.025,0.0487,0.319,0,0.444,180147,-3.964,0.42,"Aug",32,"Summer",FALSE
2009-08-08,2009,"Walkin' On The Moon","the-dream","the-dream",87,100,9,91,"9","r&b",0.727,0.376,119.964,0.0474,0.0117,0,0.813,254640,-6.013,0.361,"Aug",32,"Summer",FALSE
2009-08-08,2009,"Beautiful","eminem","eminem",17,98,6,94,"4","rap",0.685,0.0771,132.09,0.0768,0.266,0,0.724,392827,-4.413,0.524,"Aug",32,"Summer",FALSE
2009-08-08,2009,"Catch Me","demi lovato","demi lovato",89,0,1,89,"New","pop",0.283,0.289,92.66,0.0387,0.481,0,0.425,190000,-12.007,0.467,"Aug",32,"Summer",FALSE
2009-08-08,2009,"Too Many Rappers","beastie boys","beastie boys",93,0,1,93,"New","rap",0.873,0.512,93.797,0.178,0.0055,1.46e-06,0.652,291800,-4.388,0.503,"Aug",32,"Summer",FALSE
2009-08-01,2009,"Gives You Hell","the all-american rejects","the all-american rejects",4,46,36,50,"-4","rock",0.725,0.0726,99.988,0.0402,0.0156,0,0.714,213107,-6.411,0.59,"Aug",31,"Summer",FALSE
2009-08-01,2009,"Day 'N' Nite","kid cudi","kid cudi",3,42,27,43,"-1","rap",0.446,0.117,138.035,0.0635,0.503,6.32e-06,0.878,221267,-6.362,0.805,"Aug",31,"Summer",FALSE
2009-08-01,2009,"Blame It","jamie foxx","jamie foxx",2,34,27,45,"-11","r&b",0.614,0.139,176.052,0.103,0.0782,0,0.673,289747,-5.426,0.362,"Aug",31,"Summer",FALSE
2009-08-01,2009,"Turn My Swag On","soulja boy tell'em","soulja boy",19,64,20,69,"-5","rap",0.673,0.41,150.093,0.0311,0.00111,0,0.468,206333,-3.045,0.409,"Aug",31,"Summer",FALSE
2009-08-01,2009,"It Happens","sugarland","sugarland",33,90,20,93,"-3","country",0.742,0.0774,89.974,0.0505,0.0071,2.7e-05,0.635,181253,-3.77,0.725,"Aug",31,"Summer",FALSE
2009-08-01,2009,"Sugar","flo rida","flo rida",5,80,18,90,"-10","edm",0.868,0.294,130.003,0.0348,0.0371,0,0.738,252933,-4.15,0.199,"Aug",31,"Summer",FALSE
2009-08-01,2009,"Boyfriend #2","pleasure p","pleasure p",42,86,18,94,"-8","r&b",0.767,0.19,141.906,0.0608,0.0219,0,0.648,207400,-5.052,0.796,"Aug",31,"Summer",FALSE
2009-08-01,2009,"Goodbye","kristinia debarge","kristinia debarge",15,43,13,58,"-15","pop",0.82,0.218,119.982,0.0479,0.00511,1.07e-05,0.778,208133,-3.138,0.653,"Aug",31,"Summer",FALSE
2009-08-01,2009,"Swag Surfin'","f.l.y. (fast life yungstaz)","fly",71,89,11,97,"-8","unknown",0.921,0.0998,144.013,0.0436,0.0144,0,0.734,249920,-5.663,0.678,"Aug",31,"Summer",FALSE
2009-08-01,2009,"Come Home","onerepublic","onerepublic",80,0,1,80,"New","rap",0.178,0.103,74.995,0.0314,0.938,1.03e-05,0.511,261653,-11.919,0.209,"Aug",31,"Summer",FALSE
2009-08-01,2009,"If It Kills Me","jason mraz","jason mraz",92,0,1,92,"New","rock",0.429,0.132,143.795,0.0381,0.0448,0,0.632,273653,-6.784,0.521,"Aug",31,"Summer",FALSE
2009-08-01,2009,"You Don't Belong","daughtry","daughtry",95,0,1,95,"New","rock",0.872,0.0919,166.119,0.0406,0.0162,0,0.42,239973,-3.712,0.312,"Aug",31,"Summer",FALSE
2009-07-25,2009,"Just Dance","lady gaga","lady gaga",1,42,49,48,"-6","pop",0.732,0.19,119.002,0.0334,0.0335,4.95e-05,0.818,241933,-4.474,0.679,"Jul",30,"Summer",TRUE
2009-07-25,2009,"All The Above","maino","maino",39,55,20,58,"-3","rap",0.888,0.202,148.828,0.12,0.0762,0,0.374,319940,-3.197,0.365,"Jul",30,"Summer",FALSE
2009-07-25,2009,"Ignorance","paramore","paramore",67,0,1,67,"New","rock",0.964,0.0387,170.944,0.095,0.00109,0.000389,0.522,218627,-2.645,0.51,"Jul",30,"Summer",FALSE
2009-07-25,2009,"I Wanna Know You","hannah montana","hannah montana",74,0,1,74,"New","pop",0.769,0.348,84.005,0.0293,0.121,0,0.686,166893,-3.839,0.825,"Jul",30,"Summer",FALSE
2009-07-25,2009,"Ice Cream Freeze (Let's Chill)","hannah montana","hannah montana",87,0,1,87,"New","pop",0.969,0.621,105.989,0.0514,0.0553,3.62e-05,0.725,187400,-3.615,0.894,"Jul",30,"Summer",FALSE
2009-07-25,2009,"Shining Down","lupe fiasco","lupe fiasco",93,0,1,93,"New","rap",0.914,0.265,144.887,0.0826,0.00667,0,0.371,274107,-3.413,0.646,"Jul",30,"Summer",FALSE
2009-07-18,2009,"It's America","rodney atkins","rodney atkins",44,99,20,96,"3","country",0.95,0.294,134.482,0.0438,0.0347,0,0.597,212453,-2.154,0.704,"Jul",29,"Summer",FALSE
2009-07-18,2009,"Careless Whisper","seether","seether",63,86,18,95,"-9","rap",0.927,0.0745,134.057,0.0467,4.73e-05,0.0133,0.505,296040,-6.16,0.471,"Jul",29,"Summer",FALSE
2009-07-18,2009,"One In Every Crowd","montgomery gentry","montgomery gentry",53,88,17,99,"-11","country",0.86,0.286,111.148,0.0495,0.00423,0,0.643,211107,-4.447,0.674,"Jul",29,"Summer",FALSE
2009-07-18,2009,"Sissy's Song","alan jackson","alan jackson",61,74,13,93,"-19","country",0.253,0.105,92.089,0.0277,0.912,1.27e-05,0.721,182973,-12.582,0.43,"Jul",29,"Summer",FALSE
2009-07-18,2009,"Lost You Anyway","toby keith","toby keith",69,69,10,85,"-16","country",0.743,0.0945,149.921,0.0358,0.197,0.0161,0.409,218267,-3.762,0.359,"Jul",29,"Summer",FALSE
2009-07-18,2009,"Halle Berry (She's Fine)","hurricane chris","hurricane chris",60,83,10,94,"-11","rap",0.744,0.0609,145.112,0.134,0.0119,0,0.709,281480,-5.905,0.508,"Jul",29,"Summer",FALSE
2009-07-18,2009,"Paranoid","jonas brothers","jonas brothers",37,70,7,88,"-18","pop",0.848,0.13,120.993,0.041,0.00121,0,0.635,218560,-4.482,0.757,"Jul",29,"Summer",FALSE
2009-07-18,2009,"One And The Same","selena gomez","selena gomez",82,0,1,82,"New","pop",0.97,0.273,157.988,0.0757,0.000718,2.57e-06,0.497,180750,-3.184,0.712,"Jul",29,"Summer",FALSE
2009-07-11,2009,"Kiss Me Thru The Phone","soulja boy tell 'em","soulja boy tell 'em",3,47,27,50,"-3","rap",0.724,0.116,149.936,0.111,0.0175,0,0.761,193387,-3.818,0.815,"Jul",28,"Summer",FALSE
2009-07-11,2009,"My Life Would Suck Without You","kelly clarkson","kelly clarkson",1,48,24,44,"4","r&b",0.878,0.101,144.973,0.0534,0.00347,0,0.529,211653,-3.957,0.397,"Jul",28,"Summer",TRUE
2009-07-11,2009,"If U Seek Amy","britney spears","britney spears",19,56,20,64,"-8","r&b",0.587,0.0523,129.954,0.0339,0.0192,0,0.717,216520,-7.296,0.544,"Jul",28,"Summer",FALSE
2009-07-11,2009,"I'm On A Boat","the lonely island","the lonely island",56,64,20,78,"-14","rap",0.872,0.0996,149.959,0.264,0.0421,0,0.622,156267,-2.272,0.643,"Jul",28,"Summer",FALSE
2009-07-11,2009,"Echo","gorilla zoe","gorilla zoe",57,78,9,97,"-19","rap",0.744,0.21,107.99,0.0434,0.0809,0,0.809,237893,-5.892,0.572,"Jul",28,"Summer",FALSE
2009-07-11,2009,"Funny The Way It Is","dave matthews band","dave matthews band",37,87,8,92,"-5","rock",0.943,0.248,103.013,0.0346,0.157,0,0.587,266627,-3.277,0.747,"Jul",28,"Summer",FALSE
2009-07-11,2009,"Take Me On The Floor","the veronicas","the veronicas",81,0,2,81,"Re-Entry","pop",0.9,0.272,139.969,0.0453,0.00345,7.86e-06,0.61,210480,-2.304,0.621,"Jul",28,"Summer",FALSE
2009-07-04,2009,"Dead And Gone","t.i.","ti",2,40,29,50,"-10","r&b",0.746,0.601,135.021,0.259,0.0402,0,0.713,299747,-4.99,0.47,"Jul",27,"Summer",FALSE
2009-07-04,2009,"How Do You Sleep?","jesse mccartney","jesse mccartney",26,67,20,93,"-26","r&b",0.872,0.0898,105.994,0.0292,0.354,0,0.749,208333,-3.461,0.536,"Jul",27,"Summer",FALSE
2009-07-04,2009,"Where I'm From","jason michael carroll","jason michael carroll",64,81,11,97,"-16","country",0.758,0.0506,149.836,0.0373,0.056,0,0.547,275973,-7.122,0.651,"Jul",27,"Summer",FALSE
2009-07-04,2009,"We Made You","eminem","eminem",9,56,10,85,"-29","rap",0.859,0.139,114.001,0.079,0.101,1.12e-06,0.922,269613,-1.152,0.616,"Jul",27,"Summer",FALSE
2009-07-04,2009,"Beggin'","madcon","madcon",79,89,10,94,"-5","rap",0.78,0.0471,129.055,0.0619,0.0421,0,0.713,218160,-5.177,0.406,"Jul",27,"Summer",FALSE
2009-07-04,2009,"Swag Surfin'","fast life yungstaz (f.l.y.)","fast life yungstaz",62,62,7,72,"-10","unknown",0.921,0.0998,144.013,0.0436,0.0144,0,0.734,249920,-5.663,0.678,"Jul",27,"Summer",FALSE
2009-07-04,2009,"Damned If I Do Ya (Damned If I Don't)","all time low","all time low",67,0,1,67,"New","rock",0.902,0.328,126.022,0.0569,0.00635,0,0.554,187000,-4.018,0.657,"Jul",27,"Summer",FALSE
2009-07-04,2009,"Fly With Me","jonas brothers","jonas brothers",83,0,1,83,"New","pop",0.926,0.119,149.963,0.0577,0.00571,0,0.48,234147,-3.464,0.522,"Jul",27,"Summer",FALSE
2009-06-27,2009,"I Told You So","carrie underwood","carrie underwood",9,87,18,100,"-13","country",0.546,0.122,147.558,0.0285,0.606,0,0.369,258547,-3.76,0.199,"Jun",26,"Summer",FALSE
2009-06-27,2009,"Here Comes Goodbye","rascal flatts","rascal flatts",11,86,16,91,"-5","country",0.596,0.147,145.977,0.0356,0.407,0,0.425,242750,-5.909,0.214,"Jun",26,"Summer",FALSE
2009-06-27,2009,"sobeautiful","musiq soulchild","musiq soulchild",84,89,11,84,"5","r&b",0.562,0.0885,133.987,0.0637,0.0656,0,0.689,291133,-7.048,0.21,"Jun",26,"Summer",FALSE
2009-06-27,2009,"Welcome To The World","kevin rudolf","kevin rudolf",58,60,9,72,"-12","rap",0.921,0.245,116.004,0.0686,0.00681,0,0.596,183200,-3.945,0.651,"Jun",26,"Summer",FALSE
2009-06-27,2009,"Halle Berry (She's Fine)","hurricane chris","hurricane chris",52,53,7,52,"1","rap",0.744,0.0609,145.112,0.134,0.0119,0,0.709,281480,-5.905,0.508,"Jun",26,"Summer",FALSE
2009-06-27,2009,"Hey","mitchel musso","mitchel musso",70,70,2,82,"-12","pop",0.77,0.0838,183.945,0.0386,0.0111,0,0.404,181227,-3.16,0.819,"Jun",26,"Summer",FALSE
2009-06-27,2009,"On The Ocean","k'jon","k'jon",96,98,2,96,"2","unknown",0.792,0.326,78.763,0.199,0.231,1.77e-06,0.246,272027,-5.542,0.301,"Jun",26,"Summer",FALSE
2009-06-20,2009,"1, 2, 3, 4","plain white t's","plain white t's",34,50,20,47,"3","rock",0.525,0.104,90.41,0.0281,0.64,6.64e-06,0.464,198360,-6.965,0.616,"Jun",25,"Summer",FALSE
2009-06-20,2009,"Ain't I","yung l.a.","yung la",47,96,19,97,"-1","rap",0.826,0.0926,77.504,0.116,0.141,0,0.665,252093,-3.126,0.541,"Jun",25,"Summer",FALSE
2009-06-20,2009,"I Love College","asher roth","asher roth",12,90,17,90,"0","rap",0.815,0.326,86.493,0.25,0.107,0,0.708,241933,-4.044,0.657,"Jun",25,"Summer",FALSE
2009-06-20,2009,"Hoedown Throwdown","miley cyrus","miley cyrus",18,88,13,96,"-8","pop",0.803,0.334,109.002,0.0975,0.205,0,0.738,181013,-5.866,0.752,"Jun",25,"Summer",FALSE
2009-06-20,2009,"No Boundaries","kris allen","kris allen",11,23,3,78,"-55","rock",0.789,0.0816,141.922,0.0351,0.00357,0,0.449,210093,-3.114,0.251,"Jun",25,"Summer",FALSE
2009-06-20,2009,"Heartless","kris allen","kris allen",16,33,3,84,"-51","rock",0.747,0.141,94.954,0.052,0.133,0,0.577,222333,-4.675,0.502,"Jun",25,"Summer",FALSE
2009-06-20,2009,"Mad World","adam lambert","adam lambert",19,44,3,100,"-56","pop",0.83,0.953,114.126,0.038,0.379,0,0.533,174373,-5.416,0.156,"Jun",25,"Summer",FALSE
2009-06-13,2009,"Just Dance","lady gaga","lady gaga",1,26,43,22,"4","pop",0.732,0.19,119.002,0.0334,0.0335,4.95e-05,0.818,241933,-4.474,0.679,"Jun",24,"Summer",TRUE
2009-06-13,2009,"Heartless","kanye west","kanye west",2,48,30,51,"-3","rap",0.635,0.266,87.99,0.117,0.0457,0,0.787,211000,-6.277,0.598,"Jun",24,"Summer",FALSE
2009-06-13,2009,"Poker Face","lady gaga","lady gaga",1,2,24,2,"0","pop",0.739,0.0805,118.995,0.0771,0.108,0,0.847,237200,-7.111,0.791,"Jun",24,"Summer",TRUE
