"date","year","title","artist","main_artist","peak_pos","last_pos","weeks","rank","change","genre","broad_genre","energy","liveness","tempo","speechiness","acousticness","instrumentalness","time_signature","danceability","key","duration_ms","loudness","valence","mode","month","seasons"
2009-03-21,2009,"Whatever You Like","t.i.","ti",1,35,31,40,"-5","[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music']","r&b",0.687,0.261,150.053,0.0709,0.0161,"0","4",0.68,"9",249533,-6.162,0.467,"0","Mar","Spring"
2009-03-21,2009,"Chicken Fried","zac brown band","zac brown band",20,43,25,50,"-7","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.717,0.0967,169.837,0.0414,0.654,"0","4",0.566,"6",239080,-4.21,0.801,"1","Mar","Spring"
2009-03-21,2009,"Womanizer","britney spears","britney spears",1,40,23,45,"-5","[u'dance pop', u'pop', u'post-teen pop', u'urban contemporary']","r&b",0.695,0.0889,139,0.0622,0.073,"0","4",0.724,"11",224400,-5.226,0.235,"1","Mar","Spring"
2009-03-14,2009,"Disturbia","rihanna","rihanna",1,37,37,45,"-8","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.794,0.276,124.93,0.0568,0.11,"0","4",0.706,"11",238627,-4.321,0.729,"0","Mar","Spring"
2009-03-14,2009,"Miss Independent","ne-yo","ne-yo",7,41,28,49,"-8","[u'dance pop', u'hip pop', u'neo soul', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'rap', u'urban contemporary']","r&b",0.697,0.183,171.884,0.122,0.488,"0","4",0.668,"1",232000,-5.586,0.7,"1","Mar","Spring"
2009-03-14,2009,"Green Light","john legend","john legend",24,35,26,39,"-4","[u'neo mellow', u'neo soul', u'pop', u'r&b', u'urban contemporary']","r&b",0.882,0.216,77.506,0.119,0.0912,"0","4",0.622,"9",284187,-5.59,0.762,"0","Mar","Spring"
2009-03-14,2009,"Feel That Fire","dierks bentley","dierks bentley",32,45,21,50,"-5","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.833,0.208,179.846,0.0352,0.371,"1.28E-05","4",0.412,"1",201507,-3.865,0.669,"1","Mar","Spring"
2009-03-07,2009,"Love Lockdown","kanye west","kanye west",3,38,23,42,"-4","[u'pop', u'pop rap', u'rap']","rap",0.532,0.112,119.567,0.0319,0.0576,"0.457","4",0.755,"1",270307,-7.615,0.117,"0","Mar","Spring"
2009-03-07,2009,"Right Now (Na Na Na)","akon","akon",8,42,22,44,"-2","[u'dance pop', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.851,0.543,137.968,0.19,0.283,"0","4",0.816,"8",240747,-4.166,0.568,"0","Mar","Spring"
2009-03-07,2009,"Light On","david cook","david cook",17,47,20,48,"-1","[u'idol', u'neo mellow', u'pop rock', u'talent show']","rock",0.834,0.114,132.034,0.0341,0.0794,"0","4",0.446,"9",228827,-4.014,0.363,"0","Mar","Spring"
2009-02-21,2009,"Better In Time","leona lewis","leona lewis",11,47,31,49,"-2","[u'dance pop', u'europop', u'neo mellow', u'pop', u'post-teen pop', u'r&b', u'talent show']","r&b",0.7,0.13,163.953,0.0506,0.512,"2.43E-05","4",0.584,"6",234173,-4.251,0.549,"1","Feb","Winter"
2009-02-14,2009,"Addicted","saving abel","saving abel",20,40,34,48,"-8","[u'alternative metal', u'nu metal', u'post-grunge', u'rap metal']","rap",0.865,0.0982,138.017,0.0338,0.000821,"0","4",0.512,"7",222827,-4.146,0.529,"1","Feb","Winter"
2009-01-31,2009,"Shattered (Turn The Car Around)","o.a.r.","oar",36,41,24,46,"-5","[u'acoustic pop', u'jam band', u'neo mellow', u'pop rock']","rock",0.784,0.19,105.973,0.0352,0.0175,"0","4",0.571,"11",255493,-6.396,0.462,"1","Jan","Winter"
2009-01-31,2009,"Crush","david archuleta","david archuleta",2,47,23,39,"8","[u'dance pop', u'idol', u'neo mellow', u'post-teen pop', u'viral pop']","pop",0.664,0.0719,162.084,0.0322,0.00836,"1.20E-05","4",0.57,"0",213520,-4.718,0.487,"0","Jan","Winter"
2009-01-31,2009,"Mrs. Officer","lil wayne","lil wayne",16,34,22,40,"-6","[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']","rap",0.568,0.081,112.009,0.13,0.248,"0","5",0.916,"6",286907,-5.358,0.954,"1","Jan","Winter"
2009-01-24,2009,"Closer","ne-yo","ne-yo",7,43,39,50,"-7","[u'dance pop', u'hip pop', u'neo soul', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'rap', u'urban contemporary']","r&b",0.755,0.183,126.023,0.076,0.0352,"2.22E-05","4",0.72,"4",234360,-6.403,0.562,"0","Jan","Winter"
2009-01-24,2009,"Can't Believe It","t-pain","t-pain",7,31,24,40,"-9","[u'dance pop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.546,0.0908,120.818,0.0552,0.0024,"0","5",0.578,"10",275933,-8.149,0.0819,"0","Jan","Winter"
2009-01-17,2009,"Love Remains The Same","gavin rossdale","gavin rossdale",27,50,31,46,"4","[u'post-grunge']","unknown",0.632,0.18,149.258,0.0344,0.236,"0","4",0.406,"4",249440,-5.115,0.109,"1","Jan","Winter"
2009-01-17,2009,"Fall For You","secondhand serenade","secondhand serenade",21,36,30,42,"-6","[u'emo', u'neo mellow', u'piano rock', u'pixie', u'pop punk', u'pop rock', u'viral pop']","rock",0.442,0.0788,169.481,0.0352,0.19,"0","4",0.387,"0",185600,-7.086,0.382,"1","Jan","Winter"
2008-12-27,2008,"Spotlight","jennifer hudson","jennifer hudson",24,38,21,47,"-9","[u'dance pop', u'hip pop', u'neo soul', u'pop', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.724,0.072,108.984,0.051,0.0448,"0","4",0.707,"11",250107,-3.887,0.659,"0","Dec","Winter"
2008-12-20,2008,"Forever","chris brown","chris brown",2,39,33,45,"-6","[u'dance pop', u'pop', u'pop rap', u'r&b', u'rap']","r&b",0.819,0.203,120.013,0.0463,0.0371,"0.000184","4",0.672,"11",278036,-4.457,0.446,"1","Dec","Winter"
2008-12-13,2008,"Got Money","lil wayne","lil wayne",10,49,27,48,"1","[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']","rap",0.638,0.646,82.206,0.26,0.00199,"0","4",0.442,"7",244627,-5.053,0.706,"1","Dec","Winter"
2008-12-13,2008,"Paper Planes","m.i.a.","mia",4,39,20,45,"-6","[u'dance pop', u'escape room', u'new rave', u'pop', u'synthpop']","pop",0.854,0.731,172.231,0.265,0.0277,"9.62E-05","4",0.457,"2",203760,-6.2,0.485,"1","Dec","Winter"
2008-11-29,2008,"One Step At A Time","jordin sparks","jordin sparks",17,41,21,46,"-5","[u'dance pop', u'neo mellow', u'pop', u'pop rap', u'pop rock', u'post-teen pop', u'r&b', u'urban contemporary', u'viral pop']","r&b",0.692,0.0384,102.028,0.0289,0.0825,"0","4",0.766,"1",205160,-4.672,0.691,"1","Nov","Fall"
2008-11-22,2008,"Bleeding Love","leona lewis","leona lewis",1,45,39,47,"-2","[u'dance pop', u'europop', u'neo mellow', u'pop', u'post-teen pop', u'r&b', u'talent show']","r&b",0.666,0.146,104.038,0.0333,0.166,"0","4",0.642,"5",262293,-5.29,0.195,"1","Nov","Fall"
2008-11-22,2008,"American Boy","estelle","estelle",9,40,30,48,"-8","[]","pop",0.729,0.07,117.932,0.326,0.171,"0","4",0.727,"0",284733,-2.99,0.512,"1","Nov","Fall"
2008-11-22,2008,"Dangerous","kardinal offishall","kardinal offishall",5,43,27,50,"-7","[u'canadian hip hop', u'pop rap']","rap",0.79,0.0845,117.007,0.081,0.00429,"0","4",0.951,"8",246053,-5.79,0.78,"1","Nov","Fall"
2008-11-22,2008,"In The Ayer","flo rida","flo rida",9,39,21,46,"-7","[u'dance pop', u'edm', u'pop', u'pop rap', u'post-teen pop']","edm",0.746,0.256,125.992,0.0579,0.00456,"0","4",0.83,"5",220079,-6.286,0.646,"0","Nov","Fall"
2008-11-08,2008,"Shake It","metro station","metro station",10,47,30,50,"-3","[u'electropowerpop', u'emo', u'pixie', u'pop punk', u'post-teen pop']","edm",0.955,0.486,150.034,0.0798,0.00221,"3.09E-06","4",0.618,"4",179947,-3.836,0.79,"1","Nov","Fall"
2008-10-25,2008,"Pocketful Of Sunshine","natasha bedingfield","natasha bedingfield",5,47,35,50,"-3","[u'dance pop', u'europop', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'r&b']","r&b",0.88,0.0769,110.021,0.0454,0.191,"0","4",0.721,"9",202907,-3.896,0.655,"0","Oct","Fall"
2008-10-25,2008,"Take A Bow","rihanna","rihanna",1,38,27,45,"-7","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.469,0.104,82.009,0.0771,0.242,"0","4",0.705,"9",229413,-7.46,0.552,"1","Oct","Fall"
2008-10-25,2008,"I Kissed A Girl","katy perry","katy perry",1,36,23,46,"-10","[u'dance pop', u'pop', u'post-teen pop']","pop",0.76,0.132,129.996,0.0677,0.00223,"0","4",0.699,"5",179640,-3.173,0.696,"1","Oct","Fall"
2008-10-18,2008,"Leavin'","jesse mccartney","jesse mccartney",10,34,24,44,"-10","[u'dance pop', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'r&b', u'urban contemporary', u'viral pop']","r&b",0.709,0.0688,79.237,0.0608,0.0352,"3.40E-06","4",0.693,"9",216880,-5.787,0.889,"1","Oct","Fall"
2008-10-11,2008,"A Milli","lil wayne","lil wayne",6,30,23,41,"-11","[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']","rap",0.684,0.177,151.748,0.278,0.0527,"0.000895","4",0.679,"6",221840,-8.559,0.755,"1","Oct","Fall"
2008-10-11,2008,"Get Like Me","david banner","david banner",16,40,21,48,"-8","[u'crunk', u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.747,0.207,117.613,0.391,0.00417,"0","5",0.935,"1",224547,-4.231,0.736,"1","Oct","Fall"
2008-10-04,2008,"Lollipop","lil wayne","lil wayne",1,45,28,47,"-2","[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']","rap",0.433,0.122,148.073,0.199,0.0656,"0.000876","4",0.828,"0",299333,-9.716,0.44,"1","Oct","Fall"
2008-09-20,2008,"It's Not My Time","3 doors down","3 doors down",17,43,29,43,"0","[u'alternative metal', u'nu metal', u'pop punk', u'pop rock', u'post-grunge', u'rap metal', u'rap rock', u'rock']","rock",0.928,0.135,128.037,0.0671,0.00151,"2.58E-06","4",0.54,"0",241960,-4.823,0.285,"1","Sep","Fall"
2008-09-20,2008,"I Luv Your Girl","the-dream","the-dream",20,38,20,49,"-11","[u'dance pop', u'deep pop r&b', u'dirty south rap', u'hip hop', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.322,0.125,89.958,0.0386,0.017,"0","4",0.686,"8",267867,-9.829,0.0396,"1","Sep","Fall"
2008-09-13,2008,"No Air","jordin sparks","jordin sparks",3,43,35,50,"-7","[u'dance pop', u'neo mellow', u'pop', u'pop rap', u'pop rock', u'post-teen pop', u'r&b', u'urban contemporary', u'viral pop']","r&b",0.759,0.0587,160.033,0.199,0.0521,"0","4",0.466,"8",264373,-4.978,0.328,"0","Sep","Fall"
2008-09-06,2008,"Bust It Baby Part 2","plies","plies",7,38,22,45,"-7","[u'dance pop', u'dirty south rap', u'gangster rap', u'hip pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music']","r&b",0.809,0.38,78.983,0.0999,0.0406,"0","4",0.672,"5",230800,-6.234,0.754,"0","Sep","Fall"
2008-08-30,2008,"What You Got","colby o'donis","colby o'donis",14,40,25,49,"-9","[u'alternative r&b', u'dance pop']","r&b",0.631,0.168,119.965,0.0395,0.0308,"0","4",0.771,"1",243013,-6.795,0.283,"1","Aug","Summer"
2008-08-23,2008,"Love Song","sara bareilles","sara bareilles",4,45,41,47,"-2","[u'acoustic pop', u'dance pop', u'folk-pop', u'lilith', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'viral pop']","rock",0.786,0.188,123.052,0.0301,0.0208,"0","4",0.583,"2",258827,-3.142,0.573,"0","Aug","Summer"
2008-08-23,2008,"In Love With A Girl","gavin degraw","gavin degraw",24,43,23,50,"-7","[u'acoustic pop', u'neo mellow', u'pop', u'pop rock', u'singer-songwriter', u'viral pop']","rock",0.906,0.373,161.905,0.0439,0.0193,"0","4",0.439,"3",206000,-4.8,0.687,"1","Aug","Summer"
2008-08-23,2008,"Damaged","danity kane","danity kane",10,40,22,45,"-5","[u'dance pop', u'hip pop', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.653,0.151,120.01,0.05,0.0912,"0","4",0.774,"8",244267,-5.158,0.818,"0","Aug","Summer"
2008-08-16,2008,"Realize","colbie caillat","colbie caillat",20,42,26,47,"-5","[u'acoustic pop', u'dance pop', u'folk-pop', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'viral pop']","rock",0.607,0.105,123.95,0.0347,0.142,"0","4",0.699,"1",244107,-6.312,0.156,"1","Aug","Summer"
2008-08-16,2008,"Love In This Club","usher","usher",1,39,25,48,"-9","[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'urban contemporary']","r&b",0.712,0.167,140.012,0.0732,0.0572,"0","4",0.573,"0",259720,-5.976,0.346,"1","Aug","Summer"
2008-08-09,2008,"Low","flo rida","flo rida",1,44,40,49,"-5","[u'dance pop', u'edm', u'pop', u'pop rap', u'post-teen pop']","rap",0.609,0.139,128.008,0.0791,0.0928,"0","4",0.918,"10",231400,-5.64,0.304,"0","Aug","Summer"
2008-08-09,2008,"Sexy Can I","ray j","ray j",3,33,26,43,"-10","[u'alternative r&b', u'dance pop', u'deep pop r&b', u'hip pop', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']","r&b",0.684,0.614,172.155,0.325,0.299,"0","4",0.575,"1",204040,-6.007,0.926,"1","Aug","Summer"
2008-08-02,2008,"Say","john mayer","john mayer",12,42,28,49,"-7","[u'neo mellow', u'pop', u'pop rock', u'singer-songwriter']","rock",0.723,0.075,167.845,0.0317,0.541,"1.12E-06","4",0.485,"10",230213,-6.565,0.541,"1","Aug","Summer"
2008-07-26,2008,"Stop And Stare","onerepublic","onerepublic",12,48,31,50,"-2","[u'dance pop', u'neo mellow', u'piano rock', u'pop', u'pop quebecois', u'pop rap', u'pop rock']","rap",0.849,0.082,92.494,0.035,0.0593,"0","4",0.49,"4",223853,-4.234,0.303,"1","Jul","Summer"
2008-07-05,2008,"Apologize","timbaland","timbaland",2,39,47,50,"-11","[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.612,0.0945,118.024,0.0288,0.0304,"0","4",0.657,"8",184400,-5.983,0.0988,"1","Jul","Summer"
2008-06-28,2008,"Don't Stop The Music","rihanna","rihanna",3,42,30,47,"-5","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.676,0.0514,122.65,0.0715,0.0446,"3.37E-05","4",0.853,"6",267080,-5.533,0.551,"0","Jun","Summer"
2008-06-28,2008,"With You","chris brown","chris brown",2,35,29,50,"-15","[u'dance pop', u'pop', u'pop rap', u'r&b', u'rap']","r&b",0.696,0.13,86.001,0.071,0.143,"0","4",0.659,"3",252160,-4.291,0.665,"1","Jun","Summer"
2008-06-21,2008,"See You Again","miley cyrus","miley cyrus",10,37,27,48,"-11","[u'dance pop', u'pop', u'post-teen pop']","pop",0.919,0.114,138.95,0.203,0.0137,"3.29E-05","4",0.685,"9",190453,-5.039,0.715,"0","Jun","Summer"
2008-06-14,2008,"No One","alicia keys","alicia keys",1,44,39,44,"0","[u'hip pop', u'neo soul', u'pop', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.548,0.119,90.024,0.0312,0.0272,"1.54E-05","4",0.639,"1",253653,-5.979,0.152,"0","Jun","Summer"
2008-06-14,2008,"Our Song","taylor swift","taylor swift",16,48,36,48,"0","[u'dance pop', u'pop', u'post-teen pop']","pop",0.686,0.335,177.874,0.0357,0.114,"0","4",0.543,"2",201107,-4.751,0.555,"1","Jun","Summer"
2008-05-31,2008,"Paralyzer","finger eleven","finger eleven",6,41,50,50,"-9","[u'alternative metal', u'funk metal', u'nu metal', u'post-grunge', u'rap metal', u'rap rock', u'wrestling']","rap",0.938,0.23,106.01,0.0451,0.163,"0","4",0.645,"11",208107,-3.472,0.884,"0","May","Spring"
2008-05-31,2008,"Bubbly","colbie caillat","colbie caillat",5,46,47,48,"-2","[u'acoustic pop', u'dance pop', u'folk-pop', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'viral pop']","rock",0.491,0.11,127.97,0.042,0.594,"0","4",0.664,"9",196280,-6.544,0.24,"1","May","Spring"
2008-05-31,2008,"Sorry","buckcherry","buckcherry",9,31,24,34,"-3","[u'alternative metal', u'glam metal', u'hard rock', u'nu metal', u'post-grunge', u'rock', u'sleaze rock']","rock",0.762,0.209,130.926,0.0301,0.0334,"0","4",0.545,"2",226147,-3.634,0.36,"1","May","Spring"
2008-05-24,2008,"Independent","webbie, lil' phat","webbie",9,39,25,50,"-11","[u'crunk', u'deep southern trap', u'deep trap', u'dirty south rap', u'gangster rap', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.431,0.14,174.083,0.0707,0.00113,"0","4",0.725,"1",250027,-5.988,0.199,"0","May","Spring"
2008-05-17,2008,"Teardrops On My Guitar","taylor swift","taylor swift",13,48,48,49,"-1","[u'dance pop', u'pop', u'post-teen pop']","pop",0.422,0.123,99.966,0.0239,0.303,"0","4",0.617,"10",203040,-6.794,0.264,"1","May","Spring"
2008-05-10,2008,"Tattoo","jordin sparks","jordin sparks",8,42,31,49,"-7","[u'dance pop', u'neo mellow', u'pop', u'pop rap', u'pop rock', u'post-teen pop', u'r&b', u'urban contemporary', u'viral pop']","r&b",0.838,0.133,167.954,0.0404,0.453,"0","4",0.564,"2",232920,-2.393,0.553,"1","May","Spring"
2008-05-10,2008,"Superstar","lupe fiasco","lupe fiasco",10,22,20,36,"-14","[u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.822,0.359,94.812,0.361,0.207,"0","4",0.572,"11",289000,-6.015,0.472,"0","May","Spring"
2008-05-03,2008,"Take You There","sean kingston","sean kingston",7,44,25,47,"-3","[u'dance pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.921,0.256,115.033,0.0696,0.0182,"0","4",0.752,"5",236693,-4.321,0.634,"0","May","Spring"
2008-05-03,2008,"Like You'll Never See Me Again","alicia keys","alicia keys",12,41,24,45,"-4","[u'hip pop', u'neo soul', u'pop', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.658,0.109,127.892,0.0314,0.164,"0.000132","4",0.548,"7",315360,-8.063,0.276,"1","May","Spring"
2008-05-03,2008,"Suffocate","j. holiday","j holiday",18,48,24,49,"-1","[u'alternative r&b', u'bassline', u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'pop rap', u'r&b', u'urban contemporary']","r&b",0.445,0.118,82.82,0.361,0.64,"0","5",0.458,"9",220053,-8.391,0.447,"0","May","Spring"
2008-04-26,2008,"Crying Out For Me","mario","mario",33,40,20,47,"-7","[u'dance pop', u'deep pop r&b', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.714,0.144,130.093,0.0714,0.217,"0","4",0.505,"1",288400,-6.937,0.481,"1","Apr","Spring"
2008-04-19,2008,"Shadow Of The Day","linkin park","linkin park",15,34,22,43,"-9","[u'alternative metal', u'nu metal', u'post-grunge', u'rap metal']","rap",0.393,0.107,110.007,0.0292,0.00479,"0.0107","4",0.534,"11",290360,-7.813,0.0641,"1","Apr","Spring"
2008-04-12,2008,"Clumsy","fergie","fergie",5,34,25,47,"-13","[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.685,0.0676,91.988,0.035,0.0967,"4.37E-05","4",0.654,"0",211053,-6.198,0.497,"1","Apr","Spring"
2008-04-05,2008,"Sweetest Girl (Dollar Bill)","wyclef jean","wyclef jean",12,38,28,46,"-8","[u'pop rap']","rap",0.744,0.341,92.515,0.0553,0.0772,"0","4",0.733,"1",241133,-3.51,0.529,"1","Apr","Spring"
2008-03-29,2008,"Big Girls Don't Cry","fergie","fergie",1,41,48,45,"-4","[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.626,0.0822,113.085,0.033,0.21,"0","4",0.706,"7",268333,-4.319,0.28,"1","Mar","Spring"
2008-03-29,2008,"Just Fine","mary j. blige","mary j blige",22,35,22,40,"-5","[u'dance pop', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'quiet storm', u'r&b', u'urban contemporary']","r&b",0.771,0.119,123.018,0.0561,0.0334,"0.00011","4",0.924,"11",242133,-3.552,0.627,"0","Mar","Spring"
2008-03-22,2008,"Kiss Kiss","chris brown","chris brown",1,36,26,40,"-4","[u'dance pop', u'pop', u'pop rap', u'r&b', u'rap']","r&b",0.673,0.0604,140.068,0.205,0.0463,"0","4",0.738,"10",250667,-3.377,0.565,"0","Mar","Spring"
2008-03-15,2008,"Can't Help But Wait","trey songz","trey songz",14,33,24,44,"-11","[u'dance pop', u'hip pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']","r&b",0.699,0.0912,94.977,0.0737,0.358,"0","4",0.699,"8",206413,-5.564,0.611,"0","Mar","Spring"
2008-03-15,2008,"Hypnotized","plies","plies",14,31,23,46,"-15","[u'dance pop', u'dirty south rap', u'gangster rap', u'hip pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music']","r&b",0.571,0.406,116.59,0.0797,0.16,"0","4",0.84,"10",188493,-7.421,0.617,"1","Mar","Spring"
2008-03-15,2008,"Love Like This","natasha bedingfield","natasha bedingfield",11,32,20,42,"-10","[u'dance pop', u'europop', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'r&b']","r&b",0.791,0.127,76.998,0.0468,0.145,"0","4",0.781,"7",222293,-3.903,0.902,"0","Mar","Spring"
2008-03-08,2008,"Hate That I Love You","rihanna","rihanna",7,37,26,48,"-11","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.719,0.114,93.973,0.0852,0.305,"0","4",0.637,"8",218947,-5.443,0.741,"1","Mar","Spring"
2008-03-08,2008,"Ready, Set, Don't Go","billy ray cyrus","billy ray cyrus",37,41,23,43,"-2","[u'contemporary country', u'country', u'country road']","country",0.708,0.13,76.998,0.0352,0.3,"0","4",0.471,"2",229493,-5.686,0.476,"1","Mar","Spring"
2008-03-08,2008,"Into The Night","santana","santana",26,36,21,40,"-4","[]","unknown",0.85,0.219,127.981,0.033,0.0134,"0","4",0.592,"7",222307,-4.668,0.575,"1","Mar","Spring"
2008-03-01,2008,"The Way I Are","timbaland","timbaland",3,46,38,48,"-2","[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.816,0.271,114.762,0.0845,0.17,"0.738","4",0.731,"3",179147,-6.418,0.765,"0","Mar","Spring"
2008-03-01,2008,"Crank That (Soulja Boy)","soulja boy tell'em","soulja boy",1,42,32,45,"-3","[u'dance pop', u'dirty south rap', u'hip hop', u'hip pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.722,0.074,140.139,0.0791,0.515,"0","4",0.74,"0",222653,-2.149,0.841,"1","Mar","Spring"
2008-03-01,2008,"Cyclone","baby bash","baby bash",7,44,30,47,"-3","[u'chicano rap', u'dance pop', u'dirty south rap', u'hip pop', u'latin hip hop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.72,0.154,77.969,0.0552,0.0102,"0","4",0.641,"11",222027,-4.326,0.578,"1","Mar","Spring"
2008-02-23,2008,"Who Knew","pink","pink",9,41,36,47,"-6","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","pop",0.737,0.0777,140,0.0268,0.00482,"0","4",0.689,"9",207893,-4.516,0.47,"1","Feb","Winter"
2008-02-23,2008,"Misery Business","paramore","paramore",26,39,30,49,"-10","[u'candy pop', u'emo', u'modern rock', u'pixie', u'pop emo', u'pop punk']","rock",0.906,0.113,172.977,0.0735,0.00272,"9.26E-06","4",0.517,"1",211520,-3.677,0.731,"1","Feb","Winter"
2008-02-16,2008,"Good Life","kanye west","kanye west",7,37,21,50,"-13","[u'pop', u'pop rap', u'rap']","rap",0.802,0.467,84.267,0.324,0.00376,"0","4",0.435,"1",207000,-6.871,0.454,"1","Feb","Winter"
2008-02-09,2008,"Stronger","kanye west","kanye west",1,38,27,46,"-8","[u'pop', u'pop rap', u'rap']","rap",0.726,0.318,103.98,0.155,0.00728,"0","4",0.625,"10",311867,-7.731,0.483,"0","Feb","Winter"
2008-02-09,2008,"Over You","daughtry","daughtry",18,47,25,49,"-2","[u'alternative metal', u'neo mellow', u'nu metal', u'pop rock', u'post-grunge']","rock",0.917,0.109,156.071,0.041,0.0172,"0","4",0.424,"3",204661,-2.595,0.554,"1","Feb","Winter"
2008-02-09,2008,"How Far We've Come","matchbox twenty","matchbox twenty",11,42,22,48,"-6","[u'neo mellow', u'pop rock', u'post-grunge']","rock",0.906,0.21,83,0.0642,0.00452,"0","4",0.566,"0",212253,-5.092,0.787,"1","Feb","Winter"
2008-02-09,2008,"I Don't Wanna Be In Love (Dance Floor Anthem)","good charlotte","good charlotte",25,39,21,44,"-5","[u'alternative metal', u'emo', u'modern rock', u'pop punk', u'pop rock', u'post-grunge', u'punk']","rock",0.884,0.187,124.968,0.0428,0.0226,"0","4",0.64,"6",244000,-2.609,0.573,"1","Feb","Winter"
2008-01-26,2008,"Rockstar","nickelback","nickelback",6,38,49,49,"-11","[u'alternative metal', u'canadian pop', u'nu metal', u'post-grunge']","rock",0.91,0.343,144.073,0.0386,0.0459,"0","4",0.616,"0",252040,-3.004,0.693,"1","Jan","Winter"
2008-01-19,2008,"Wake Up Call","maroon 5","maroon 5",19,36,22,45,"-9","[u'pop']","pop",0.951,0.0897,82.01,0.054,0.0301,"0","4",0.659,"4",201307,-2.743,0.964,"0","Jan","Winter"
2008-01-12,2008,"S.O.S.","jonas brothers","jonas brothers",17,85,21,40,"45","[u'boy band', u'dance pop', u'pop', u'post-teen pop']","pop",0.685,0.149,137.035,0.0679,0.000628,"0","4",0.598,"7",153347,-3.873,0.712,"1","Jan","Winter"
2008-01-04,2008,"Until The End Of Time","justin timberlake","justin timberlake",17,38,25,43,"-5","[u'boy band', u'dance pop', u'pop', u'r&b']","r&b",0.372,0.196,119.189,0.0446,0.272,"0","4",0.56,"2",322093,-6.58,0.473,"1","Jan","Winter"
2008-01-04,2008,"Bed","j. holiday","j holiday",5,43,23,46,"-3","[u'alternative r&b', u'bassline', u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'pop rap', u'r&b', u'urban contemporary']","r&b",0.606,0.058,127.901,0.0504,0.17,"0","4",0.684,"5",275107,-7.268,0.723,"0","Jan","Winter"
